order_id,order_date,customer_id,sku,product,category,quantity,unit_price,discount_percent,country,channel
ORD-105201,2025-07-07 11:14,C00386,SKU-1005,24 inch monitor,Displays,-1,"Rs 32,900",20,United Kingdom,Website
ORD-101065,2025-03-25 20:14,,SKU-1006,Laptop stand,Accessories,3,,0,Saudi Arabia,Website
ORD-102262,2026-02-21 15:14,C00163,SKU-1005,24 inch monitor,Displays,5,"Rs 32,900",5,PK,marketplace
ORD-104054,2025-10-23 11:14,C00024,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",5,United Arab Emirates,retail
ORD-103266,2025-12-02 13:14,C00503,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",10,Pakistan,retail
ORD-101973,29/04/2025,C00757,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,20,UAE,Website
ORD-105730,23/07/2025,C00020,SKU-1007,Noise cancelling headset,Audio,2,"Rs 6,900",0,UK,retail
ORD-102518,2025-11-05 13:14,C00243,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,Saudi Arabia,website
ORD-101068,2025-06-23 12:14,C00792,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,United Kingdom,website
ORD-103399,2025-03-27 17:14,C00257,SKU-1001,Mechanical keyboard,Peripherals,1,,0,UAE,marketplace
ORD-100110,2026-09-01 15:14,C00597,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,PK,marketplace
ORD-100306,2025-09-01 14:14,C00057,SKU-1004,HDMI cable 1.5m,Cables,3,"Rs 1,300",10,PK,retail
ORD-104084,2026-05-28 15:14,C00307,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,UAE,marketplace
ORD-104449,2026-08-16 19:14,C00250,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,United Kingdom,marketplace
ORD-101595,2026-04-16 07:14,C00192,SKU-1006,Laptop stand,Accessories,5,"Rs 4,200",10,United Kingdom,website
ORD-102927,2025-11-26 17:14,C00001,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,United Kingdom,marketplace
ORD-105797,2025-12-06 10:14,C00878,SKU-1003,USB-C cable 2m,Cables,2,Rs 850,0,Pakistan,marketplace
ORD-102141,2025-10-11 07:14,C00820,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,PK,Website
ORD-105573,2025-07-22 20:14,C00370,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,Pakistan,marketplace
ORD-101294,2025-06-06 20:14,C00749,SKU-1005,24 inch monitor,Displays,5,"Rs 32,900",5,Pakistan,Website
ORD-103424,2026-04-24 09:14,,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",5,PK,marketplace
ORD-100137,2026-05-26 07:14,C00049,SKU-1006,Laptop stand,Accessories,3,"Rs 4,200",0,UK,Website
ORD-102146,2025-05-25 08:14,C00800,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,United Arab Emirates,marketplace
ORD-104076,2025-11-07 18:14,C00301,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",20,UAE,retail
ORD-103515,2026-08-05 19:14,C00363,SKU-1005,24 inch monitor,Displays,3,"Rs 32,900",0,Saudi Arabia,website
ORD-105846,2025-11-17 10:14,C00102,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,United Arab Emirates,Website
ORD-101810,2025-05-12 08:14,C00644,SKU-1006,Laptop stand,Accessories,2,"Rs 4,200",0,PK,retail
ORD-101243,2026-04-29 18:14,C00036,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,Pakistan,Website
ORD-100090,2025-07-20 12:14,,SKU-1008,1TB portable SSD,Storage,-1,"Rs 13,500",10,UAE,Website
ORD-105346,2025-10-20 14:14,C00038,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,Pakistan,website
ORD-100372,2026-05-19 20:14,,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,United Arab Emirates,retail
ORD-105874,2026-06-27 09:14,C00814,SKU-1006,Laptop stand,Accessories,3,"Rs 4,200",0,UAE,retail
ORD-104705,2026-06-30 19:14,C00067,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,United Kingdom,website
ORD-104565,2026-02-20 12:14,C00267,SKU-1007,Noise cancelling headset,Audio,3,"Rs 6,900",20,PK,retail
ORD-102500,2026-04-04 16:14,C00506,SKU-1006,Laptop stand,Accessories,2,"Rs 4,200",0,United Kingdom,website
ORD-102460,2025-08-08 15:14,C00256,SKU-1006,Laptop stand,Accessories,2,"Rs 4,200",0,pakistan,marketplace
ORD-100613,2025-10-19 13:14,,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,Pakistan,marketplace
ORD-105600,2025-05-06 10:14,C00299,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",5,UAE,website
ORD-104345,2025-06-12 15:14,C00147,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",5,UK,website
ORD-104081,2026-02-21 18:14,C00433,SKU-1008,1TB portable SSD,Storage,2,"Rs 13,500",0,United Arab Emirates,retail
ORD-103845,2026-07-29 10:14,C00048,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,UK,retail
ORD-104189,2026-09-10 10:14,C00033,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,UK,retail
ORD-103228,2025-07-10 09:14,C00170,SKU-1007,Noise cancelling headset,Audio,5,"Rs 6,900",5,United Kingdom,retail
ORD-102707,2026-04-17 10:14,C00520,SKU-1008,1TB portable SSD,Storage,3,"Rs 13,500",10,United Kingdom,Website
ORD-102248,2026-05-13 17:14,C00285,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,United Arab Emirates,marketplace
ORD-103117,2026-08-24 14:14,C00606,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,PK,retail
ORD-101234,2026-02-01 09:14,C00008,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",20,pakistan,Website
ORD-100308,2026-04-07 18:14,C00025,SKU-1002,Wireless mouse,Peripherals,3,"Rs 2,600",10,PK,retail
ORD-101413,2025-12-06 08:14,C00510,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",5,UAE,Website
ORD-104163,2025-05-30 17:14,C00693,SKU-1008,1TB portable SSD,Storage,3,"Rs 13,500",0,UAE,website
ORD-103483,2026-03-05 18:14,,SKU-1001,Mechanical keyboard,Peripherals,2,"Rs 9,800",0,PK,website
ORD-103281,2025-12-05 15:14,C00685,SKU-1005,24 inch monitor,Displays,2,"Rs 32,900",5,Pakistan,marketplace
ORD-102994,2025-08-24 12:14,C00712,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,pakistan,marketplace
ORD-101074,2025-08-31 10:14,,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",10,United Arab Emirates,Website
ORD-104272,2026-03-10 17:14,C00052,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,UAE,website
ORD-105138,2025-11-14 13:14,C00056,SKU-1009,Webcam 1080p,Video,2,"Rs 5,400",0,PK,retail
ORD-101401,2026-03-27 19:14,C00053,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",5,UK,retail
ORD-100082,2025-12-01 15:14,C00007,SKU-1004,HDMI cable 1.5m,Cables,2,"Rs 1,300",0,UAE,retail
ORD-100964,2026-06-05 14:14,C00704,SKU-1003,USB-C cable 2m,Cables,2,Rs 850,0,United Arab Emirates,retail
ORD-103489,2026-08-13 12:14,C00221,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,pakistan,retail
ORD-105766,2026-02-08 14:14,C00731,SKU-1006,Laptop stand,Accessories,5,"Rs 4,200",0,UK,Website
ORD-104368,2025-06-14 11:14,C00446,SKU-1007,Noise cancelling headset,Audio,3,"Rs 6,900",0,PK,marketplace
ORD-103950,2026-06-18 14:14,C00839,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,Pakistan,website
ORD-104384,2025-09-21 13:14,,SKU-1006,Laptop stand,Accessories,-1,"Rs 4,200",0,UAE,Website
ORD-101940,2025-10-01 10:14,C00191,SKU-1005,24 inch monitor,Displays,-1,"Rs 32,900",5,Saudi Arabia,Website
ORD-100913,2026-05-18 19:14,C00040,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,PK,marketplace
ORD-104709,2025-10-07 11:14,C00128,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",20,pakistan,marketplace
ORD-104115,2025-12-25 20:14,C00112,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,United Kingdom,marketplace
ORD-101317,2025-05-09 14:14,C00777,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,Pakistan,retail
ORD-104095,2025-11-02 13:14,C00041,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,PK,website
ORD-101456,2025-10-08 07:14,C00024,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,UK,website
ORD-104118,2026-04-25 12:14,C00311,SKU-1007,Noise cancelling headset,Audio,2,"Rs 6,900",0,PK,website
ORD-100219,2026-05-14 19:14,C00012,SKU-1003,USB-C cable 2m,Cables,2,Rs 850,0,United Kingdom,marketplace
ORD-103509,2026-07-30 14:14,C00056,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",5,United Arab Emirates,Website
ORD-102759,2025-06-20 12:14,,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,United Kingdom,marketplace
ORD-104902,2025-11-19 12:14,C00059,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,United Arab Emirates,website
ORD-100961,2025-11-06 15:14,,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,United Kingdom,Website
ORD-104230,2026-08-26 13:14,C00663,SKU-1002,Wireless mouse,Peripherals,2,"Rs 2,600",5,United Kingdom,marketplace
ORD-103196,2025-09-18 16:14,C00809,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",10,pakistan,Website
ORD-102632,2026-03-19 19:14,C00026,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",10,UK,website
ORD-104141,2025-09-11 12:14,C00010,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,PK,website
ORD-104390,2025-09-19 20:14,C00039,SKU-1002,Wireless mouse,Peripherals,2,"Rs 2,600",0,United Kingdom,marketplace
ORD-102760,2026-06-22 19:14,C00022,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,UK,Website
ORD-104083,2025-04-07 10:14,C00313,SKU-1006,Laptop stand,Accessories,2,"Rs 4,200",0,Saudi Arabia,Website
ORD-104201,2025-05-02 07:14,C00018,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,Saudi Arabia,retail
ORD-100863,2025-11-27 11:14,C00051,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,Pakistan,Website
ORD-104823,2026-02-13 18:14,C00015,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,Pakistan,marketplace
ORD-103051,09/08/2025,C00245,SKU-1009,Webcam 1080p,Video,2,"Rs 5,400",0,PK,website
ORD-100220,2026-03-22 15:14,,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,Pakistan,marketplace
ORD-104421,2026-06-14 18:14,C00519,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,UAE,Website
ORD-102314,2026-01-26 13:14,C00495,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",10,United Kingdom,Website
ORD-102060,2025-06-01 12:14,C00461,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,UAE,Website
ORD-101588,2026-09-06 11:14,C00642,SKU-1001,Mechanical keyboard,Peripherals,3,"Rs 9,800",0,pakistan,marketplace
ORD-101450,2025-07-22 09:14,C00269,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,PK,Website
ORD-100326,2025-09-18 08:14,,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",10,Pakistan,retail
ORD-101290,2025-07-22 07:14,C00046,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,PK,retail
ORD-104619,2025-09-12 18:14,C00028,SKU-1002,Wireless mouse,Peripherals,2,"Rs 2,600",0,Saudi Arabia,marketplace
ORD-100756,2025-05-31 12:14,C00027,SKU-1010,65W GaN charger,Power,-2,"Rs 3,900",0,UAE,retail
ORD-102459,2025-09-02 13:14,C00528,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,UK,marketplace
ORD-104462,2026-01-29 12:14,C00852,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,UK,website
ORD-100047,2025-10-13 13:14,C00001,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,Pakistan,Website
ORD-104036,07/04/2026,C00555,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,pakistan,website
ORD-101530,2025-05-06 19:14,C00814,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,United Kingdom,Website
ORD-101826,2025-08-14 20:14,C00011,SKU-1010,65W GaN charger,Power,2,"Rs 3,900",0,PK,website
ORD-102265,2025-10-12 09:14,C00031,SKU-1008,1TB portable SSD,Storage,2,"Rs 13,500",5,Saudi Arabia,marketplace
ORD-105004,2025-09-15 11:14,C00107,SKU-1007,Noise cancelling headset,Audio,5,"Rs 6,900",0,Pakistan,website
ORD-104620,2025-09-09 08:14,C00478,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,United Arab Emirates,website
ORD-104745,2026-01-04 20:14,C00504,SKU-1009,Webcam 1080p,Video,3,"Rs 5,400",0,United Arab Emirates,website
ORD-102293,2025-09-18 10:14,C00304,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",10,PK,marketplace
ORD-101549,2026-01-06 14:14,C00408,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",5,United Arab Emirates,website
ORD-105705,2025-06-27 17:14,C00869,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,United Kingdom,retail
ORD-102215,2026-04-13 18:14,C00363,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,United Arab Emirates,retail
ORD-105016,2025-10-31 17:14,C00610,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,UAE,Website
ORD-103705,2026-02-08 17:14,C00863,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,Pakistan,marketplace
ORD-100431,2025-12-21 19:14,,SKU-1003,USB-C cable 2m,Cables,2,Rs 850,0,UAE,Website
ORD-104815,2025-10-13 19:14,C00506,SKU-1008,1TB portable SSD,Storage,2,"Rs 13,500",0,United Kingdom,retail
ORD-104708,2026-07-07 14:14,C00848,SKU-1004,HDMI cable 1.5m,Cables,2,"Rs 1,300",0,Pakistan,marketplace
ORD-104597,2026-06-18 09:14,C00684,SKU-1001,Mechanical keyboard,Peripherals,3,"Rs 9,800",0,United Arab Emirates,retail
ORD-104058,2025-05-26 20:14,C00059,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,United Arab Emirates,marketplace
ORD-103907,2025-11-05 10:14,C00769,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,UK,website
ORD-103929,2026-08-07 12:14,C00663,SKU-1008,1TB portable SSD,Storage,2,"Rs 13,500",0,pakistan,retail
ORD-103045,2025-05-14 20:14,C00014,SKU-1004,HDMI cable 1.5m,Cables,2,"Rs 1,300",0,PK,marketplace
ORD-100655,2025-05-22 08:14,C00655,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,Pakistan,retail
ORD-104469,2025-04-02 08:14,C00846,SKU-1003,USB-C cable 2m,Cables,2,Rs 850,0,UK,website
ORD-105525,2025-05-21 08:14,C00626,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,Saudi Arabia,marketplace
ORD-103960,2025-11-13 14:14,C00376,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",5,United Arab Emirates,website
ORD-101330,2026-04-17 09:14,C00769,SKU-1004,HDMI cable 1.5m,Cables,2,"Rs 1,300",0,pakistan,Website
ORD-100812,2025-06-05 20:14,C00056,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,United Kingdom,Website
ORD-101864,23/06/2025,C00437,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",5,PK,retail
ORD-105758,2025-07-23 14:14,C00659,SKU-1010,65W GaN charger,Power,2,"Rs 3,900",0,pakistan,website
ORD-104703,2025-05-04 08:14,C00881,SKU-1004,HDMI cable 1.5m,Cables,3,"Rs 1,300",0,pakistan,Website
ORD-100709,2026-05-06 15:14,C00731,SKU-1007,Noise cancelling headset,Audio,5,"Rs 6,900",0,pakistan,retail
ORD-100457,2026-07-04 11:14,C00355,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,pakistan,Website
ORD-103877,2026-07-06 13:14,C00044,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",10,Saudi Arabia,Website
ORD-103703,2025-09-04 07:14,C00401,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,PK,website
ORD-102708,2026-03-24 13:14,,SKU-1003,USB-C cable 2m,Cables,3,Rs 850,5,UAE,website
ORD-105517,2026-06-10 20:14,C00172,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",5,UAE,Website
ORD-105947,2026-08-12 11:14,C00576,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",20,Saudi Arabia,marketplace
ORD-101952,2025-06-26 14:14,C00565,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,Saudi Arabia,retail
ORD-103345,2026-03-16 13:14,C00588,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,PK,website
ORD-104385,2025-04-11 11:14,C00100,SKU-1006,Laptop stand,Accessories,2,"Rs 4,200",0,United Kingdom,website
ORD-101256,2026-07-20 11:14,C00038,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,United Arab Emirates,Website
ORD-101576,2025-07-21 09:14,C00853,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,UAE,marketplace
ORD-103648,2026-05-25 12:14,C00010,SKU-1003,USB-C cable 2m,Cables,2,Rs 850,0,UAE,website
ORD-103662,2025-08-20 08:14,C00678,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,pakistan,retail
ORD-104772,2025-07-07 07:14,C00533,SKU-1007,Noise cancelling headset,Audio,2,"Rs 6,900",0,UK,website
ORD-102017,2026-03-06 18:14,C00262,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,pakistan,Website
ORD-101611,2025-11-27 10:14,C00050,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,PK,website
ORD-100553,2025-04-25 17:14,,SKU-1010,65W GaN charger,Power,-1,"Rs 3,900",0,pakistan,Website
ORD-101822,2026-06-15 16:14,C00570,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,UK,retail
ORD-103528,2026-07-06 07:14,,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,Saudi Arabia,website
ORD-102506,04/01/2026,C00843,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",10,Saudi Arabia,website
ORD-104324,2026-02-19 09:14,C00273,SKU-1010,65W GaN charger,Power,3,"Rs 3,900",0,Pakistan,marketplace
ORD-100909,2025-12-25 20:14,C00018,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,Pakistan,retail
ORD-103089,2025-07-12 11:14,C00009,SKU-1002,Wireless mouse,Peripherals,2,"Rs 2,600",20,United Kingdom,retail
ORD-101419,2026-04-18 09:14,,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,United Arab Emirates,website
ORD-101021,2025-10-20 07:14,C00294,SKU-1004,HDMI cable 1.5m,Cables,3,"Rs 1,300",0,pakistan,marketplace
ORD-103849,2025-10-22 18:14,,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",5,United Arab Emirates,Website
ORD-104911,2025-06-05 11:14,,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,Saudi Arabia,retail
ORD-105613,2026-03-16 14:14,C00513,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",20,PK,retail
ORD-101151,2026-03-13 10:14,C00056,SKU-1007,Noise cancelling headset,Audio,3,"Rs 6,900",0,PK,Website
ORD-101336,2026-05-05 18:14,C00390,SKU-1010,65W GaN charger,Power,2,"Rs 3,900",0,United Kingdom,marketplace
ORD-100077,2025-08-16 20:14,C00019,SKU-1004,HDMI cable 1.5m,Cables,-1,"Rs 1,300",0,Saudi Arabia,website
ORD-105856,2025-06-30 08:14,C00016,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,UK,retail
ORD-101084,2025-08-04 12:14,C00206,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",5,Saudi Arabia,retail
ORD-100637,2025-09-29 14:14,C00042,SKU-1003,USB-C cable 2m,Cables,3,Rs 850,0,United Arab Emirates,website
ORD-104232,2026-05-19 17:14,C00060,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,UAE,retail
ORD-103363,2025-11-20 18:14,C00012,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,United Arab Emirates,website
ORD-101443,2025-04-02 12:14,C00052,SKU-1005,24 inch monitor,Displays,2,"Rs 32,900",0,United Arab Emirates,Website
ORD-100687,2025-06-27 10:14,C00034,SKU-1002,Wireless mouse,Peripherals,1,"Rs 2,600",0,pakistan,marketplace
ORD-102868,2025-10-03 10:14,C00047,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,Saudi Arabia,retail
ORD-105299,2026-02-19 07:14,C00845,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",5,pakistan,marketplace
ORD-104561,2026-03-13 17:14,C00459,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,Saudi Arabia,website
ORD-101567,20/03/2026,C00036,SKU-1005,24 inch monitor,Displays,2,"Rs 32,900",0,Saudi Arabia,marketplace
ORD-104809,2025-06-05 10:14,C00541,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",10,UAE,retail
ORD-102817,2025-09-17 09:14,C00281,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",0,Saudi Arabia,marketplace
ORD-100145,2025-10-15 11:14,C00686,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,Saudi Arabia,website
ORD-104505,2026-05-28 11:14,C00361,SKU-1010,65W GaN charger,Power,2,"Rs 3,900",5,Pakistan,Website
ORD-101610,2025-05-01 15:14,,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,UK,Website
ORD-101591,2026-02-18 09:14,C00121,SKU-1005,24 inch monitor,Displays,1,,5,United Kingdom,marketplace
ORD-105839,2025-05-16 20:14,C00019,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,Pakistan,Website
ORD-100960,21/06/2025,,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,UK,marketplace
ORD-103370,2026-08-02 11:14,C00489,SKU-1008,1TB portable SSD,Storage,3,"Rs 13,500",5,pakistan,website
ORD-100243,2026-03-29 07:14,C00359,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,Pakistan,marketplace
ORD-105047,2026-02-02 19:14,C00049,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",20,Pakistan,marketplace
ORD-104873,2025-06-16 11:14,C00001,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",20,UAE,website
ORD-102495,2025-06-21 09:14,C00720,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,Saudi Arabia,Website
ORD-104276,2025-07-08 10:14,C00055,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,UK,Website
ORD-104174,2025-08-20 19:14,C00293,SKU-1003,USB-C cable 2m,Cables,2,Rs 850,0,PK,website
ORD-101989,2026-06-23 18:14,C00087,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,Pakistan,Website
ORD-105502,2025-11-20 15:14,C00250,SKU-1006,Laptop stand,Accessories,-2,"Rs 4,200",0,PK,retail
ORD-102187,2026-03-10 10:14,C00522,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",5,Pakistan,retail
ORD-105198,2025-09-08 20:14,C00686,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,Saudi Arabia,marketplace
ORD-103056,2025-06-03 10:14,C00415,SKU-1001,Mechanical keyboard,Peripherals,2,"Rs 9,800",0,pakistan,retail
ORD-101484,2025-12-22 13:14,C00584,SKU-1010,65W GaN charger,Power,1,"Rs 3,900",0,pakistan,marketplace
ORD-103324,2025-12-09 18:14,C00496,SKU-1009,Webcam 1080p,Video,2,"Rs 5,400",10,PK,marketplace
ORD-105137,2025-09-25 12:14,C00107,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,PK,website
ORD-103247,2026-01-19 10:14,C00161,SKU-1004,HDMI cable 1.5m,Cables,1,"Rs 1,300",0,Pakistan,retail
ORD-105350,2025-08-08 20:14,C00724,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,UAE,website
ORD-102776,2026-02-02 18:14,C00040,SKU-1002,Wireless mouse,Peripherals,-1,"Rs 2,600",5,pakistan,Website
ORD-100797,2025-09-04 13:14,C00042,SKU-1010,65W GaN charger,Power,5,"Rs 3,900",0,UAE,retail
ORD-100579,2026-08-20 08:14,C00055,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",5,PK,Website
ORD-103248,2026-01-29 19:14,,SKU-1003,USB-C cable 2m,Cables,1,Rs 850,0,UK,marketplace
ORD-105825,2025-06-11 19:14,C00045,SKU-1003,USB-C cable 2m,Cables,3,Rs 850,5,UK,website
ORD-104770,2025-09-05 09:14,C00194,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,UAE,marketplace
ORD-105092,2025-08-06 14:14,C00029,SKU-1004,HDMI cable 1.5m,Cables,3,"Rs 1,300",0,United Kingdom,marketplace
ORD-100055,2025-10-07 08:14,C00022,SKU-1003,USB-C cable 2m,Cables,2,Rs 850,0,UK,website
ORD-102521,2026-01-23 10:14,,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,Saudi Arabia,website
ORD-102493,2025-04-01 20:14,C00616,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,UK,website
ORD-101926,2026-07-01 11:14,C00014,SKU-1005,24 inch monitor,Displays,1,"Rs 32,900",0,Pakistan,retail
ORD-105139,23/03/2026,C00177,SKU-1008,1TB portable SSD,Storage,-2,"Rs 13,500",0,United Arab Emirates,retail
ORD-100080,2025-07-31 10:14,C00758,SKU-1008,1TB portable SSD,Storage,1,"Rs 13,500",5,United Kingdom,retail
ORD-103146,2026-06-09 10:14,C00194,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",5,Saudi Arabia,website
ORD-101362,2026-02-21 18:14,C00010,SKU-1001,Mechanical keyboard,Peripherals,1,"Rs 9,800",0,United Arab Emirates,website
ORD-101081,2025-05-06 20:14,C00794,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",20,UK,website
ORD-103697,2025-05-03 14:14,C00005,SKU-1006,Laptop stand,Accessories,1,"Rs 4,200",0,United Kingdom,Website
ORD-100199,2025-12-24 13:14,C00476,SKU-1007,Noise cancelling headset,Audio,1,"Rs 6,900",0,PK,website
ORD-102435,2025-04-18 11:14,C00494,SKU-1010,65W GaN charger,Power,2,"Rs 3,900",0,Saudi Arabia,marketplace
ORD-102266,2026-02-07 09:14,C00844,SKU-1009,Webcam 1080p,Video,2,"Rs 5,400",0,Saudi Arabia,retail
ORD-100193,2026-01-08 12:14,C00433,SKU-1009,Webcam 1080p,Video,1,"Rs 5,400",0,PK,marketplace
